fact_campaign_key,campaign_key,user_key,event_key,marketing_team_key,country_key,device_key,user_country,user_state,device_type,event_type,user_id,user_name,digital_marketing_team,marketing_place,course_campaign_id,course_campaign_name,course_campaign_start_date,course_campaign_end_date,user_response_time,event_status,event_count,campaign_year,campaign_month,campaign_day
1735718,341,939-Shaylah Cazin,6,9,United States-Missouri,1,United States,Missouri,tablet,email_sent,939,Shaylah Cazin,IND_STV_DIGEX,STV,6095966981,email_email_marketing_47,5/3/2022,5/17/2022,1651569989,1,1,2022,5,3
1735917,117,416-Rayshell Cornner,8,10,United States-New York,1,United States,New York,tablet,email_no_open,416,Rayshell Cornner,IND_VTZ_DIGEX,VTZ,5041753512,email_podcasting_59,5/7/2022,5/21/2022,-1,0,1,2022,5,7
1736035,222,857-Berry Tallant,2,1,United States-Ohio,1,United States,Ohio,tablet,email_no_click,857,Berry Tallant,IND_BDQ_DIGEX,BDQ,8786798987,email_podcasting_189,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1736131,909,30-Mariana Winny,3,10,United States-Texas,1,United States,Texas,tablet,email_no_unsubscribe,30,Mariana Winny,IND_VTZ_DIGEX,VTZ,6766290285,email_marketing_strategy_177,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1736417,146,514-Angeline Phifer,6,10,United States-Connecticut,1,United States,Connecticut,tablet,email_sent,514,Angeline Phifer,IND_VTZ_DIGEX,VTZ,5341173562,email_podcasting_168,5/8/2022,5/22/2022,1651954532,1,1,2022,5,8
1737177,568,948-Robbi Stratz,6,10,United States-District of Columbia,2,United States,District of Columbia,laptop,email_sent,948,Robbi Stratz,IND_VTZ_DIGEX,VTZ,9650865225,email_podcasting_106,5/5/2022,5/19/2022,1651708876,1,1,2022,5,5
1737199,897,573-Aurelea Polsin,6,8,United States-Texas,1,United States,Texas,tablet,email_sent,573,Aurelea Polsin,IND_PAT_DIGEX,PAT,6981265737,email_youtube_marketing_43,5/4/2022,5/18/2022,1651671608,1,2,2022,5,4
1737422,289,989-Vidovik Kerfut,8,1,United States-Florida,3,United States,Florida,mobile,email_no_open,989,Vidovik Kerfut,IND_BDQ_DIGEX,BDQ,3855129185,email_podcasting_95,5/8/2022,5/22/2022,-1,0,1,2022,5,8
1738319,850,526-Fleming Schwandermann,3,8,United States-Texas,1,United States,Texas,tablet,email_no_unsubscribe,526,Fleming Schwandermann,IND_PAT_DIGEX,PAT,7990384825,email_copywriting_68,5/1/2022,5/15/2022,-1,0,1,2022,5,1
1738905,11,67-Catherina Grieve,5,1,United States-Arizona,1,United States,Arizona,tablet,email_bounce,67,Catherina Grieve,IND_BDQ_DIGEX,BDQ,2555637028,email_podcasting_148,5/1/2022,5/15/2022,-1,0,1,2022,5,1
1739703,574,124-Seana Tordoff,3,10,United States-Arizona,1,United States,Arizona,tablet,email_no_unsubscribe,124,Seana Tordoff,IND_VTZ_DIGEX,VTZ,7362207085,email_podcasting_77,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1739715,227,377-Judith Redwall,3,9,United States-Texas,3,United States,Texas,mobile,email_no_unsubscribe,377,Judith Redwall,IND_STV_DIGEX,STV,258413166,email_email_marketing_62,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1739885,676,960-Allen Kemm,7,10,United States-Florida,1,United States,Florida,tablet,email_open,960,Allen Kemm,IND_VTZ_DIGEX,VTZ,4720599281,email_copywriting_147,5/2/2022,5/16/2022,1651528989,1,1,2022,5,2
1740045,563,503-Keely Peasee,1,10,United States-Florida,3,United States,Florida,mobile,email_click,503,Keely Peasee,IND_VTZ_DIGEX,VTZ,1014270111,email_youtube_marketing_69,5/5/2022,5/19/2022,-1,1,1,2022,5,5
1740085,358,62-Gustavus Bills,5,10,United States-Tennessee,2,United States,Tennessee,laptop,email_bounce,62,Gustavus Bills,IND_VTZ_DIGEX,VTZ,1855166704,email_podcasting_186,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1740160,258,760-Adara Espinel,3,9,United States-Minnesota,1,United States,Minnesota,tablet,email_no_unsubscribe,760,Adara Espinel,IND_STV_DIGEX,STV,4716864081,email_youtube_marketing_50,5/6/2022,5/20/2022,-1,0,2,2022,5,6
1740331,812,482-Adan Robshaw,6,1,United States-California,3,United States,California,mobile,email_sent,482,Adan Robshaw,IND_BDQ_DIGEX,BDQ,859138070,email_youtube_marketing_98,5/8/2022,5/22/2022,1652015179,1,1,2022,5,8
1740645,320,499-Delmor Isard,6,1,United States-Texas,3,United States,Texas,mobile,email_sent,499,Delmor Isard,IND_BDQ_DIGEX,BDQ,6173962268,email_youtube_marketing_35,5/2/2022,5/16/2022,1651483179,1,1,2022,5,2
1740725,754,811-Ad Corstan,8,9,United States-Florida,1,United States,Florida,tablet,email_no_open,811,Ad Corstan,IND_STV_DIGEX,STV,633470473,email_podcasting_3,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1741049,180,946-Lucine Cardew,2,10,United States-Tennessee,1,United States,Tennessee,tablet,email_no_click,946,Lucine Cardew,IND_VTZ_DIGEX,VTZ,2200854331,email_email_marketing_34,5/2/2022,5/16/2022,-1,0,1,2022,5,2
1741264,103,357-Petronille Labdon,2,1,United States-Florida,2,United States,Florida,laptop,email_no_click,357,Petronille Labdon,IND_BDQ_DIGEX,BDQ,8474770181,email_podcasting_64,5/6/2022,5/20/2022,-1,0,1,2022,5,6
1742582,514,525-Rickard Avesque,8,10,United States-New York,2,United States,New York,laptop,email_no_open,525,Rickard Avesque,IND_VTZ_DIGEX,VTZ,9447970281,email_copywriting_2,5/3/2022,5/17/2022,-1,0,1,2022,5,3
1742620,357,470-Mendy Nurny,7,1,United States-Virginia,1,United States,Virginia,tablet,email_open,470,Mendy Nurny,IND_BDQ_DIGEX,BDQ,7211191511,email_podcasting_79,5/4/2022,5/18/2022,1651684569,1,1,2022,5,4
1742823,927,925-Renaud Awcoate,8,1,United States-Indiana,2,United States,Indiana,laptop,email_no_open,925,Renaud Awcoate,IND_BDQ_DIGEX,BDQ,7587346686,email_youtube_marketing_45,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1742932,903,168-Ellwood O'Kieran,1,10,United States-New York,3,United States,New York,mobile,email_click,168,Ellwood O'Kieran,IND_VTZ_DIGEX,VTZ,9038785402,email_podcasting_30,5/4/2022,5/18/2022,1651775274,1,1,2022,5,4
1743378,792,527-Hewitt Christauffour,8,10,United States-Minnesota,1,United States,Minnesota,tablet,email_no_open,527,Hewitt Christauffour,IND_VTZ_DIGEX,VTZ,2197754092,email_podcasting_49,5/7/2022,5/21/2022,-1,0,2,2022,5,7
1743435,885,28-Timoteo Anyon,1,10,United States-California,1,United States,California,tablet,email_click,28,Timoteo Anyon,IND_VTZ_DIGEX,VTZ,6769903601,email_podcasting_125,5/3/2022,5/17/2022,-1,1,1,2022,5,3
1743837,499,17-Biron Bakey,6,1,United States-Texas,2,United States,Texas,laptop,email_sent,17,Biron Bakey,IND_BDQ_DIGEX,BDQ,7416569680,email_youtube_marketing_153,5/3/2022,5/17/2022,1651601107,1,1,2022,5,3
1744107,190,11-Candy Butterfield,6,10,United States-Wisconsin,1,United States,Wisconsin,tablet,email_sent,11,Candy Butterfield,IND_VTZ_DIGEX,VTZ,8293657685,email_youtube_marketing_105,5/3/2022,5/17/2022,1651594190,1,1,2022,5,3
1744191,10,946-Lucine Cardew,6,4,United States-Tennessee,1,United States,Tennessee,tablet,email_sent,946,Lucine Cardew,IND_DEL_DIGEX,DEL,785539158,email_podcasting_11,5/1/2022,5/15/2022,1651382473,1,1,2022,5,1
1744245,5,122-Pavel Tatlow,6,4,United States-Pennsylvania,3,United States,Pennsylvania,mobile,email_sent,122,Pavel Tatlow,IND_DEL_DIGEX,DEL,3425902679,email_podcasting_189,5/1/2022,5/15/2022,1651384774,1,1,2022,5,1
1744345,486,612-Massimiliano Rodliff,6,10,United States-District of Columbia,1,United States,District of Columbia,tablet,email_sent,612,Massimiliano Rodliff,IND_VTZ_DIGEX,VTZ,9934925400,email_podcasting_105,5/2/2022,5/16/2022,1651505045,1,1,2022,5,2
1744589,965,612-Massimiliano Rodliff,3,10,United States-District of Columbia,1,United States,District of Columbia,tablet,email_no_unsubscribe,612,Massimiliano Rodliff,IND_VTZ_DIGEX,VTZ,1147198667,email_podcasting_29,5/7/2022,5/21/2022,-1,0,1,2022,5,7
1744724,854,77-Bernice Cowdray,3,1,United States-Virginia,3,United States,Virginia,mobile,email_no_unsubscribe,77,Bernice Cowdray,IND_BDQ_DIGEX,BDQ,626915023,email_podcasting_185,5/1/2022,5/15/2022,-1,0,1,2022,5,1
1744726,854,181-Wakefield Varvell,3,1,United States-California,2,United States,California,laptop,email_no_unsubscribe,181,Wakefield Varvell,IND_BDQ_DIGEX,BDQ,626915023,email_podcasting_185,5/1/2022,5/15/2022,-1,0,1,2022,5,1
1744840,994,459-Laurene de Clerk,3,10,United States-Arkansas,1,United States,Arkansas,tablet,email_no_unsubscribe,459,Laurene de Clerk,IND_VTZ_DIGEX,VTZ,3161021908,email_email_marketing_112,5/8/2022,5/22/2022,-1,0,1,2022,5,8
1745302,333,617-Karlee Sharrem,3,10,United States-California,3,United States,California,mobile,email_no_unsubscribe,617,Karlee Sharrem,IND_VTZ_DIGEX,VTZ,1928584675,email_youtube_marketing_164,5/3/2022,5/17/2022,-1,0,1,2022,5,3
1745807,928,17-Biron Bakey,2,9,United States-Texas,2,United States,Texas,laptop,email_no_click,17,Biron Bakey,IND_STV_DIGEX,STV,163762155,email_podcasting_81,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1745839,413,847-Adiana Woolen,1,1,United States-Alabama,1,United States,Alabama,tablet,email_click,847,Adiana Woolen,IND_BDQ_DIGEX,BDQ,1842350226,email_podcasting_101,5/6/2022,5/20/2022,-1,1,1,2022,5,6
1746914,520,519-Sherri Nutbean,7,10,United States-Texas,3,United States,Texas,mobile,email_open,519,Sherri Nutbean,IND_VTZ_DIGEX,VTZ,7816004478,email_youtube_marketing_24,5/4/2022,5/18/2022,1651725752,1,1,2022,5,4
1747133,698,396-Rodrigo Manifould,6,1,United States-California,3,United States,California,mobile,email_sent,396,Rodrigo Manifould,IND_BDQ_DIGEX,BDQ,7774774106,email_youtube_marketing_6,5/3/2022,5/17/2022,1651593895,1,1,2022,5,3
1749623,875,503-Keely Peasee,6,1,United States-Florida,3,United States,Florida,mobile,email_sent,503,Keely Peasee,IND_BDQ_DIGEX,BDQ,1134471785,email_marketing_strategy_139,5/3/2022,5/17/2022,1651582049,1,1,2022,5,3
1750375,887,691-Berta Manoch,7,10,United States-North Carolina,3,United States,North Carolina,mobile,email_open,691,Berta Manoch,IND_VTZ_DIGEX,VTZ,4042659861,email_email_marketing_130,5/4/2022,5/18/2022,1651635215,1,1,2022,5,4
1751045,692,357-Petronille Labdon,7,10,United States-Florida,2,United States,Florida,laptop,email_open,357,Petronille Labdon,IND_VTZ_DIGEX,VTZ,3524141668,email_youtube_marketing_38,5/2/2022,5/16/2022,1651493040,1,1,2022,5,2
1752115,727,947-Roxy Hardi,6,10,United States-Tennessee,2,United States,Tennessee,laptop,email_sent,947,Roxy Hardi,IND_VTZ_DIGEX,VTZ,4347684215,email_email_marketing_15,5/4/2022,5/18/2022,1651658504,1,1,2022,5,4
1752263,834,773-Bartholemy McLaine,6,10,United States-Minnesota,3,United States,Minnesota,mobile,email_sent,773,Bartholemy McLaine,IND_VTZ_DIGEX,VTZ,167206265,email_podcasting_12,5/1/2022,5/15/2022,1651397812,1,1,2022,5,1
1752503,51,140-Adriano Lysons,6,1,United States-Texas,1,United States,Texas,tablet,email_sent,140,Adriano Lysons,IND_BDQ_DIGEX,BDQ,881253243,email_email_marketing_142,5/3/2022,5/17/2022,1651592331,1,1,2022,5,3
1752594,886,532-Denney Puddle,6,1,United States-Florida,2,United States,Florida,laptop,email_sent,532,Denney Puddle,IND_BDQ_DIGEX,BDQ,4730797949,email_youtube_marketing_182,5/3/2022,5/17/2022,1651601127,1,1,2022,5,3
1752665,429,228-Dianne Pottberry,6,8,United States-South Carolina,1,United States,South Carolina,tablet,email_sent,228,Dianne Pottberry,IND_PAT_DIGEX,PAT,6274383743,email_youtube_marketing_10,5/7/2022,5/21/2022,1651892918,1,1,2022,5,7
